userId,movieLensId,tmdbId,rating,timestamp
127449,77177,141714,4.5,1471709724
14090,8795,23305,4.0,1219152642
245739,25766,3061,4.0,1152913226
232166,48600,15005,4.0,1172122794
262797,3323,20682,4.0,1066776254
155403,58842,14044,4.0,1447223542
108426,7302,28963,3.5,1445292892
59554,40988,6529,3.5,1150398804
223737,5383,11791,3.5,1111488015
96273,115879,82424,1.0,1459092481
67934,44943,11304,4.0,1251160193
214273,98007,286267,2.5,1352275322
167809,142540,353686,1.0,1455991026
161772,85401,45132,2.0,1492503784
174414,5104,2441,2.5,1322260396
166564,5858,9317,3.5,1498429049
43463,84871,4704,2.0,1376715731
214859,165605,402536,4.0,1488645166
228941,435,9612,4.0,834958124
37870,58432,8944,3.5,1236732420
260152,3751,7443,3.0,1498349288
5342,73049,28520,3.5,1280734841
1932,5943,7303,1.0,1186783604
256127,5077,31674,4.0,1019498224
204277,110390,138222,3.5,1406603491
42191,89321,54662,3.5,1387767247
226337,90866,44826,4.0,1470829110
91382,6217,24186,1.5,1498504344
92564,5178,33135,5.0,1111087116
243436,27919,21754,4.0,1409658053
157370,79677,53190,3.0,1461898021
62082,55272,2001,2.5,1446803122
141940,89864,40807,3.5,1450219040
249810,58937,7351,4.0,1358698414
12788,7827,10133,4.0,1435167650
263594,6019,24711,3.0,1082751560
148093,146024,45227,2.0,1485113898
91534,169982,305470,2.0,1497850810
103406,175765,12097,4.5,1500836758
55547,6921,224,5.0,1174247890
79222,6742,40353,0.5,1115930203
200303,5387,1957,2.0,1283201203
85928,3285,1907,2.5,1263767209
55201,3498,11327,3.0,1053623883
165614,6406,29514,3.5,1086453770
72229,4972,42597,5.0,1015177645
60923,5743,23668,3.5,1055189717
141589,77449,42476,0.5,1320335707
102892,90866,44826,2.5,1421734909
140275,4972,42597,3.0,1423540116
46396,1,862,3.0,859227505
39026,151735,364116,0.5,1456927420
182064,5469,19731,1.0,1031344936
187067,85401,45132,4.0,1323723681
198908,6742,40353,4.0,1273894230
47527,89321,54662,2.5,1315325478
62646,2589,114719,4.0,1303248560
147483,32943,36843,3.5,1334796044
45811,109627,199818,3.0,1450164215
38312,73730,25594,3.5,1478892761
180186,89321,54662,2.0,1439912672
148197,3767,12764,1.0,965451582
184623,5383,11791,3.0,1130422047
210600,5250,21629,3.0,1060547607
97173,61240,13310,3.0,1249898477
237239,6842,29449,0.5,1475288520
215484,3751,7443,4.0,1493363158
131735,128089,27866,5.0,1424759003
79351,5168,18646,4.0,1050909856
82403,57368,7191,3.5,1257875979
195263,141668,323272,3.0,1453526617
139647,1479,10003,1.0,879013787
232590,43908,7515,5.0,1401939377
56845,3323,20682,3.0,1109089120
112561,347,10497,1.0,941537209
37623,2876,28032,2.5,1308013732
182617,2841,11601,3.0,1403241787
30771,101360,158011,4.0,1465068649
41190,80617,39691,1.5,1285309183
141589,27528,23305,3.5,1216388111
207402,86835,38321,3.0,1476578520
198166,659,10363,5.0,944906288
25730,4086,11028,3.0,1112316285
208461,113064,242088,4.0,1496527351
112466,6217,24186,3.5,1118096650
44758,1075,116356,5.0,892533367
146103,115879,82424,2.5,1480601892
244489,93612,52826,5.0,1392868726
215931,40988,6529,3.0,1194988409
35284,32943,36843,4.0,1407978985
122890,34411,19112,4.0,1322081572
239636,6635,41944,2.5,1088912225
219559,130,32622,2.0,943209988
80189,5161,46717,1.0,1093970709
5620,6736,39859,3.5,1262972185
194713,3051,21349,1.0,1045509988
270684,487,22317,2.0,981794352
103543,4387,2140,3.5,1121198786
112293,104827,171964,4.0,1404078732
217416,6379,9902,3.0,1076958936
4294,46574,14474,3.0,1170695965
5620,8902,62697,4.5,1261613266
76754,99305,98886,4.0,1415289745
76832,107771,152603,2.5,1489801501
248560,116505,79723,4.0,1461408004
184691,105700,10085,2.5,1484938187
263629,75440,16239,3.0,1280821765
65469,40828,44163,3.0,1290915057
177194,25766,3061,4.0,1215540405
189131,148665,347497,3.5,1501367940
238064,32646,24964,4.0,1113683500
75469,4147,12806,3.0,1128899072
245022,59040,9997,3.0,1309098409
123933,1475,28005,3.0,864043239
237497,5502,2675,2.0,1048633675
129879,83264,52696,3.5,1492939411
210918,5228,14605,4.0,1022100739
226112,43289,28638,3.5,1302314589
93663,2437,11365,4.0,954711057
20701,6379,9902,3.0,1220369743
200482,164455,384664,2.5,1496531899
141755,113064,242088,3.0,1449424111
152509,4565,12500,2.5,1251703844
32773,3285,1907,3.0,1123268685
69200,57526,8090,1.5,1244976929
18742,609,25059,4.0,855400617
180941,117464,159121,4.0,1447676594
265270,41617,14695,1.0,1186507788
78340,109446,48707,2.5,1393219563
4964,55031,14348,4.5,1278102660
39804,141668,323272,3.5,1469100301
145558,107334,25866,3.5,1466152810
225553,46574,14474,4.0,1182361277
123652,55261,9038,2.5,1281246717
178019,80617,39691,3.5,1329596604
226984,3636,31353,2.0,975781842
212447,167842,401544,2.0,1497446329
124649,3751,7443,4.0,964125249
190781,1943,27191,4.0,1034486578
132062,51773,47249,1.5,1245946901
22815,162356,407375,1.0,1500628207
140405,143515,121869,1.0,1495388354
3553,6351,45069,3.0,1053827872
69138,2895,42486,4.0,1032135933
226493,99910,76640,2.0,1422477844
122793,3323,20682,3.0,1148509784
168821,58937,7351,3.5,1254426821
35414,6235,8996,5.0,1337199615
206443,659,10363,5.0,862575710
122702,6235,8996,4.0,1116033695
144196,8655,19014,3.5,1315111546
270551,6659,9362,4.5,1142954398
182669,43908,7515,1.0,1182053601
89258,26259,40732,3.5,1445036392
144196,55272,2001,3.0,1248065787
71060,32646,24964,4.0,1111938634
131443,26757,94666,4.0,1436222024
13266,5658,25001,3.0,1168149485
246589,135974,269242,4.0,1485015306
227045,37720,8643,3.5,1216160129
27409,61361,13972,1.0,1220551218
157453,4755,27681,3.5,1177378062
94682,112929,150897,2.0,1421810498
114192,81075,46756,2.0,1495521513
236944,130,32622,4.5,1065341294
58586,2876,28032,3.5,1419343867
80088,2550,11772,5.0,1020268275
253630,34164,14922,5.0,1215877917
148093,117543,21861,2.0,1439472729
31036,7393,78364,2.0,1085505999
207151,107771,152603,3.5,1449716584
258216,48600,15005,2.0,1176095680
248757,34411,19112,3.0,1297639064
255684,61240,13310,4.5,1489623077
212835,6217,24186,3.0,1059215074
96769,114497,222461,3.0,1495160314
214558,169982,305470,2.5,1498214128
263580,82452,170986,3.5,1408430042
123603,26259,40732,4.0,1255617263
201127,70093,22215,2.5,1305432847
222455,104215,39957,0.5,1458413308
11581,26610,96333,0.5,1438382124
247444,78574,39013,5.0,1478225379
19580,5331,19085,2.0,1138514239
70450,2550,11772,4.0,950162444
131173,103279,127373,1.0,1491268473
265693,156607,290595,2.0,1474659435
37222,166655,359246,4.0,1486061359
215855,5250,21629,5.0,1484951440
33283,8695,27437,3.0,1375925812
262617,99305,98886,4.0,1384019280
159489,1908,136134,1.0,899626353
270887,111783,106938,5.0,1463527969
248894,487,22317,3.0,1499613495
117614,306,110,4.0,1418118325
237239,7901,30137,1.0,1475292712
239141,1943,27191,2.0,1238198911
72281,487,22317,3.0,860251670
191295,1908,136134,4.0,901627024
43154,101672,18843,2.0,1437253050
151569,131050,80527,4.0,1458278666
15922,3167,36492,3.0,964988362
177639,3857,10391,3.0,993047889
73683,1908,136134,2.0,1006582597
45811,149642,339934,3.5,1461698002
228291,88899,50722,4.0,1418475343
182669,7144,288953,3.5,1111651425
78447,61361,13972,3.5,1442194524
178622,4991,12312,1.0,1416477630
2642,7569,667,2.0,1175892830
23824,153412,106538,5.0,1456061225
47253,7144,288953,3.5,1085702072
4154,120130,92321,4.5,1494358132
192569,145747,222581,3.0,1446291191
127589,104226,212927,3.5,1408296436
98787,141926,338928,5.0,1466889509
71361,52634,48994,4.0,1299083036
79599,7837,465,2.0,1328338143
192313,3777,11822,1.0,1011760844
1136,141926,338928,3.5,1456799259
190935,107541,83869,2.5,1388800154
141551,4972,42597,3.0,1009204996
106115,6235,8996,4.0,1151336665
186336,151781,18874,3.5,1489965600
88936,1869,18316,4.0,974704947
232837,93982,70436,2.0,1420427452
212216,6801,11477,4.5,1294690463
79501,112807,30146,3.0,1405925785
63751,78251,35217,3.5,1343510566
194865,6818,25237,3.0,1435068270
59449,2895,42486,2.5,1175651469
32037,2083,10437,3.0,1075421394
161002,41617,14695,3.0,1497955308
10717,93748,35435,4.5,1474860029
240903,130,32622,4.0,1120682613
237239,144650,157422,2.0,1475375414
96517,57526,8090,4.5,1455692561
11582,3064,18222,2.0,956244553
256566,61361,13972,0.5,1455829115
223335,3051,21349,2.5,1112545964
11290,69685,24232,1.0,1447583029
208279,1046,10938,4.0,874966832
28501,5250,21629,3.5,1055130094
124228,435,9612,3.0,835836305
202727,130,32622,3.0,1221161048
100325,4971,23111,3.0,1051410122
238064,7837,465,4.0,1095707611
237856,5331,19085,1.5,1192476346
74722,126048,61080,4.0,1494055427
141175,110286,155084,3.0,1402598397
58524,96131,24410,2.0,1373219806
146610,114497,222461,2.5,1441644464
176951,5728,26444,2.0,1034816404
170287,85540,48243,3.5,1309791102
72028,6976,38939,3.0,1477233955
103741,32943,36843,4.0,1270609903
86435,1908,136134,2.0,1018441268
118638,70093,22215,3.0,1274631030
214928,6882,5493,3.5,1186333306
89332,1479,10003,3.5,1210151393
185005,49183,36215,2.0,1475162130
171372,8529,594,3.5,1161198543
17689,1631,18355,3.0,896900686
33424,69640,11322,3.5,1468981189
212166,3751,7443,4.0,1005737710
4097,175475,378236,0.5,1501610774
152890,32646,24964,4.0,1119217063
129803,70495,17285,4.5,1323141922
38568,57526,8090,2.5,1447535473
25681,69640,11322,4.0,1420491637
265210,1602,37244,4.0,886344687
150166,6217,24186,3.5,1090026900
255904,6217,24186,4.0,1055246439
99405,306,110,3.5,1384654892
143132,74681,120280,2.5,1274640426
70313,132995,71394,3.5,1464320502
57237,57368,7191,2.5,1492868574
184762,4755,27681,4.5,1082524345
145228,4971,23111,3.0,1011037286
86379,2876,28032,4.0,949279795
257837,57368,7191,3.5,1393745409
120124,27808,2539,4.0,1484938099
17077,99305,98886,2.0,1481803049
256688,3636,31353,3.0,1072058863
248042,27808,2539,4.0,1138762091
62707,78251,35217,3.5,1444939412
192329,4971,23111,3.0,1042867063
27422,3636,31353,5.0,1082382305
189902,6217,24186,1.0,1048357648
193986,99061,56338,4.0,1466199986
199037,4147,12806,3.5,1073178164
83958,3068,24226,4.0,953256004
131676,79702,22538,4.0,1476537135
268239,5263,29396,3.5,1487461313
102185,101112,68728,2.5,1374109092
253630,70093,22215,3.0,1259268566
83598,6235,8996,4.0,1062712281
127045,4972,42597,1.5,1065058152
52942,144620,257445,2.5,1451840353
92466,93982,70436,1.5,1501190401
141589,101672,18843,0.5,1403545075
188851,43289,28638,4.0,1479545316
122940,40828,44163,4.5,1261339912
86959,6635,41944,3.5,1065509040
3910,1631,18355,2.0,1463933067
35284,112929,150897,4.5,1406447527
225111,117136,209361,4.0,1427141414
253222,150724,377206,0.5,1468098640
81423,3636,31353,4.0,963498107
68182,83302,23830,3.5,1432981614
128521,5617,11013,4.0,1347591018
77284,4972,42597,2.0,1024081099
67420,48600,15005,3.0,1291229496
28939,129913,91908,3.0,1493839427
234953,78895,21042,5.0,1451503085
251665,4498,10651,4.0,1003303167
233678,93748,35435,3.5,1495989748
201747,151781,18874,4.0,1501279679
83362,5469,19731,2.0,1107112205
229228,3660,26953,3.0,965088644
24842,111993,140870,0.5,1451671783
181718,4498,10651,4.0,1122242301
55859,5728,26444,2.0,1034174896
248675,55031,14348,4.5,1303744204
78317,95982,35402,2.0,1486392041
205037,169982,305470,4.5,1497296671
172224,7343,37044,3.5,1096108240
183305,54736,4349,3.5,1198911413
104760,169982,305470,2.5,1499237872
107819,117543,21861,3.5,1444929190
109189,1718,191874,3.0,1013795126
229879,68069,27644,3.5,1312644685
6849,77177,141714,0.5,1443241820
5523,6578,53021,4.5,1431340772
7430,4236,65075,4.0,1017859271
268239,130924,33018,2.5,1500323207
161725,25766,3061,3.5,1160996677
217104,2265,11933,3.0,995572942
30771,144650,157422,4.5,1453568316
74387,111783,106938,3.5,1484314231
123484,155036,26329,0.5,1477643987
108620,121314,160704,3.0,1477322076
218118,141668,323272,3.0,1470427393
220320,5469,19731,2.0,1026968504
68477,534,10445,5.0,832959763
50079,112929,150897,3.5,1461683313
204037,5077,31674,4.0,1041034163
45811,81075,46756,4.0,1455271827
61105,142074,263472,1.5,1457110872
140405,133741,71393,3.0,1496416138
81143,3751,7443,4.0,991706452
121958,69453,27085,2.5,1269497641
59267,27919,21754,3.5,1483990414
132603,339,2064,2.0,841136107
159490,7302,28963,5.0,1117839882
84430,25766,3061,3.0,1170286224
23986,6818,25237,5.0,1357956314
59482,141942,50087,0.5,1463967003
245475,3167,36492,4.0,1111760262
155979,3208,9644,2.0,992659415
22995,104215,39957,3.5,1431644964
143311,158972,374475,2.0,1485994217
209611,154832,257095,1.5,1457007928
94523,117136,209361,4.0,1466375970
135605,25766,3061,4.5,1159069853
213644,6921,224,4.0,1093823689
162935,3323,20682,1.5,1109914090
147678,76827,145902,3.5,1332845001
45811,141393,318922,3.0,1466175475
40073,136331,13354,3.0,1491221752
13784,112929,150897,4.0,1437138486
77096,6635,41944,3.0,1060017105
124992,1025,9078,3.5,1271906985
4323,111360,240832,3.5,1409675665
83692,4649,2171,1.5,1455658676
101846,115879,82424,4.0,1436219416
72334,4489,9602,4.0,1392576793
228831,3538,10557,3.0,1048664857
32320,110119,119685,3.5,1438036468
251239,534,10445,4.0,832930505
25571,3167,36492,3.0,946918965
166046,1,862,5.0,1108969257
98787,105071,22731,2.0,1466871391
166838,1943,27191,3.0,939686012
269855,36247,35304,2.5,1395610857
92573,120262,124115,5.0,1494374535
42884,78895,21042,4.5,1278940925
202544,46574,14474,4.0,1209445849
111319,26606,30421,4.0,1203257336
65469,125958,76162,3.0,1436949188
207164,141393,318922,3.5,1467321240
237186,2367,10730,4.0,1068475742
65110,5178,33135,4.0,1025810087
10864,165105,335796,5.0,1489746176
133675,111360,240832,1.5,1464374338
130873,3619,21879,3.0,1013884137
167650,128089,27866,0.5,1467750523
191062,2472,11038,4.0,958774972
69188,128089,27866,4.0,1435705473
228291,36264,94529,3.5,1329321007
70205,162356,407375,5.0,1477590173
82767,6801,11477,4.0,1196273660
103962,4489,9602,4.5,1132211639
194094,6578,53021,1.5,1492897145
127455,4755,27681,2.0,1083555127
264159,69640,11322,3.0,1257269064
159870,128089,27866,1.5,1496031356
174857,37720,8643,2.5,1203672650
244185,89190,37430,1.5,1345651796
168754,151781,18874,3.0,1454222904
214484,131050,80527,5.0,1483220825
41017,1718,191874,3.5,1086017259
21526,3469,1908,5.0,977904264
119645,5331,19085,2.0,1038788878
154402,6783,776,4.0,1087966845
160153,8269,24731,3.0,1179032229
79988,117517,251736,0.5,1455496132
137581,1016,15944,3.0,994128129
61792,7569,667,0.5,1228110770
77436,7285,11023,5.0,1346868711
251006,6351,45069,0.5,1079836532
101606,155834,239103,4.0,1500169772
741,167842,401544,3.5,1485908654
244955,85401,45132,4.0,1378474718
260708,151963,22316,3.5,1460980019
200861,142540,353686,3.0,1496402265
75892,78895,21042,4.5,1450551384
54908,77177,141714,4.0,1424735850
36380,97035,124423,0.5,1359782591
251536,3167,36492,3.5,1121276111
166928,6921,224,3.0,1324619334
50079,158972,374475,3.5,1481564065
16285,3469,1908,3.0,1059770764
129379,51773,47249,4.0,1304128166
30919,6635,41944,2.0,1063363362
1572,111360,240832,0.5,1420487187
33296,6351,45069,3.5,1053116360
198893,3751,7443,4.5,1137499786
140726,26582,36677,3.5,1370028394
230903,6019,24711,1.0,1042706704
59933,111360,240832,2.0,1477240740
153269,5858,9317,2.0,1243031003
227323,3208,9644,3.0,1477759249
24217,136746,57967,4.0,1435945058
162595,31553,2436,2.5,1494520949
74275,5849,13386,3.0,1382887985
46973,93748,35435,5.0,1456941961
36448,1025,9078,2.5,1458510675
213865,46574,14474,2.0,1171248097
32862,53851,75350,1.5,1283184817
179792,6921,224,5.0,1177573219
210104,109578,225574,3.0,1424875556
32773,4733,2779,3.0,1123178075
47154,57368,7191,3.0,1447510692
186553,117517,251736,3.0,1489658896
26543,1025,9078,4.5,1389154507
128539,101360,158011,4.5,1452359440
214104,111783,106938,3.0,1472071438
188637,5077,31674,4.0,1055354594
89748,107334,25866,2.5,1446627328
259476,25941,946,5.0,1439249970
187039,26582,36677,4.5,1286843477
178373,83349,40805,2.5,1448003949
5620,5228,14605,3.0,1262481750
85425,94542,82624,3.5,1387791385
173608,7569,667,3.5,1111585770
153802,123264,75822,1.0,1424897639
229991,487,22317,0.5,1496918970
116300,4649,2171,3.0,1447011608
225396,60314,40630,3.5,1233588792
16872,115518,39262,2.0,1438565747
9195,144620,257445,3.0,1483480041
59773,1046,10938,5.0,901202307
263700,47970,7511,3.0,1167324333
234814,5728,26444,2.5,1204479470
205974,4565,12500,2.0,1091592705
78317,31553,2436,2.5,1486392080
59164,69640,11322,4.5,1483868094
198547,131050,80527,3.5,1439783317
198776,37287,34181,4.0,1247066415
239141,5168,18646,2.0,1166334726
101223,79677,53190,3.0,1311741890
264847,131050,80527,4.5,1446711854
141783,4972,42597,1.0,1114980812
50801,1837,27472,2.0,955647897
7983,3619,21879,3.0,965996292
112958,142074,263472,1.0,1444567844
92787,6406,29514,2.5,1193263467
95091,43908,7515,5.0,1286300554
258253,5469,19731,1.5,1486760669
96104,3469,1908,5.0,962642894
104074,2507,12479,1.0,960161514
24905,4465,10868,4.0,1149546836
162935,5331,19085,4.0,1045205845
26253,98007,286267,2.0,1356647807
65274,8795,23305,1.5,1432127675
134318,3934,43230,3.0,970942066
238182,1046,10938,4.0,1146638974
62489,74750,10664,3.0,1447755779
30696,2456,10344,2.0,1055864480
200592,6379,9902,2.5,1294691107
145081,7302,28963,5.0,1186549807
240501,4956,42160,3.0,1309986994
45811,132216,72002,2.0,1479221027
242770,4565,12500,0.5,1434781007
248205,113064,242088,4.0,1413062154
132062,3051,21349,1.5,1052978789
41952,40988,6529,1.5,1347279252
252254,131050,80527,5.0,1449440225
68586,109627,199818,3.0,1424758174
93453,85540,48243,1.0,1433584805
34342,3285,1907,3.0,1012946670
204077,7578,31993,4.0,1316130318
98415,68069,27644,3.0,1442584574
22815,105731,133805,0.5,1455287996
111100,6153,23943,1.0,1153826554
17674,113064,242088,1.5,1438410400
226028,2876,28032,2.0,1497114075
261792,2456,10344,4.0,970882832
220205,3751,7443,5.0,1204753452
107720,5077,31674,3.0,1029798731
65277,8902,62697,3.0,1177425359
72255,25827,24807,5.0,1148236349
245774,54736,4349,4.0,1446657047
184895,131050,80527,5.0,1457902546
76938,306,110,4.0,1399980407
147417,120130,92321,3.5,1466689182
153676,1075,116356,3.0,852265717
219959,115309,28302,3.0,1470074558
191005,7144,288953,0.5,1169584587
118105,107299,116853,1.5,1387385014
49899,26757,94666,4.0,1465916489
44879,142074,263472,2.0,1485736207
200025,1475,28005,4.0,1174668835
117459,167040,413547,4.0,1498637042
215099,6635,41944,3.5,1109100868
184498,679,221917,3.0,836140805
219310,194,10149,5.0,851270230
95975,131050,80527,3.5,1470789183
182912,4892,133115,3.0,1011403688
153376,79702,22538,3.0,1356058334
185939,5502,2675,5.0,1092183422
172433,3051,21349,4.0,1011751797
234544,2876,28032,3.0,946860500
175551,1016,15944,4.0,855001564
209780,3064,18222,2.0,949323748
138799,120130,92321,2.5,1444570152
219447,117464,159121,3.0,1443612399
26737,6351,45069,2.5,1178287233
134188,89321,54662,3.5,1454387784
143508,103279,127373,4.0,1470712692
111041,83264,52696,5.0,1394418890
89534,4565,12500,3.0,1166652579
206123,7171,37088,4.5,1495075586
77689,77177,141714,0.5,1443079439
149555,111993,140870,5.0,1496830810
64425,6351,45069,2.5,1055828328
225848,3751,7443,4.0,992214417
25827,3636,31353,3.0,1011512692
233751,71129,17445,4.0,1329951581
5875,6742,40353,3.5,1117284177
130061,78251,35217,3.5,1289845915
252491,47970,7511,4.0,1361056658
147225,152045,336663,0.5,1456772451
101273,7275,29464,3.0,1093485904
52911,91325,64685,4.5,1461626237
136067,445,26141,3.0,836613951
268239,85540,48243,3.0,1485974363
105124,149146,282070,4.5,1457327026
132507,134517,42251,4.0,1493533592
221535,6882,5493,5.0,1405985584
160611,32659,2029,3.0,1445462820
207060,123264,75822,3.5,1464958045
93717,768,124633,4.0,1041307895
183060,3208,9644,2.0,1049842368
104482,1602,37244,1.0,897841842
196147,6158,14873,3.0,1049494129
218143,75440,16239,4.5,1357606444
168762,93982,70436,2.0,1375672431
93110,5858,9317,4.0,1459347525
61253,90421,62728,3.5,1427655366
143411,3538,10557,3.0,960340558
260164,111360,240832,4.0,1497893169
15649,130233,253283,3.0,1462392558
42095,5104,2441,4.0,1225633049
42396,7302,28963,3.0,1383175565
29837,5250,21629,4.0,1458600605
219959,120787,115132,3.5,1481837145
213690,83349,40805,2.0,1366776618
36448,32659,2029,3.0,1465246220
89020,40988,6529,3.0,1277837336
131173,112909,37737,0.5,1452207499
32685,6494,94996,2.5,1057948858
207918,99305,98886,3.5,1468875215
170983,3767,12764,1.0,964982562
139128,57368,7191,4.0,1201096125
262809,107771,152603,5.0,1462655131
95466,128089,27866,4.0,1500615303
228291,167082,360022,2.0,1492217710
117667,85540,48243,4.5,1448245577
140145,140349,27169,4.5,1489561296
36757,1631,18355,5.0,892342926
124420,94987,109554,1.5,1339235709
189559,80617,39691,0.5,1451805876
13010,71129,17445,3.5,1468235111
159754,139630,108497,5.0,1437708856
58500,114497,222461,3.5,1433851403
172224,4972,42597,3.0,1010658064
178131,53906,442,5.0,1333036065
114982,109627,199818,4.5,1484506911
107720,4972,42597,2.0,1029874714
189131,151745,21266,2.0,1501344929
177251,5469,19731,5.0,1108819753
240286,169982,305470,3.5,1499902153
153546,54736,4349,1.5,1468396592
26814,118570,285423,4.0,1455839561
68367,3498,11327,3.0,977420397
220093,69640,11322,4.0,1416926583
218573,7993,22642,1.5,1146639117
46048,80846,44040,4.5,1496805267
40207,48600,15005,3.0,1181202207
117092,6578,53021,4.5,1193751978
184836,31553,2436,2.0,1499393267
19829,175765,12097,5.0,1500731228
21805,6818,25237,4.5,1279200923
148994,5807,52735,4.5,1196699450
147097,1046,10938,5.0,851212097
258253,40828,44163,4.0,1486760640
80372,85401,45132,4.0,1414214301
258742,26606,30421,4.0,1165431207
167772,131050,80527,3.0,1469342558
204792,435,9612,2.0,1002580935
53306,8373,9890,1.0,1132936908
186962,158972,374475,2.0,1488504339
260489,32646,24964,5.0,1116550960
41310,3064,18222,2.0,954046214
191460,54736,4349,3.5,1208757913
94152,55261,9038,3.5,1315246661
181440,3323,20682,3.0,1448994215
215176,168668,37175,3.0,1498915753
119542,7228,14239,3.0,1232864239
249775,165105,335796,4.5,1483797534
203060,100426,60011,3.5,1451718338
43463,84869,119965,4.5,1428674177
154080,6454,2263,4.5,1080496471
137384,1075,116356,3.0,891499449
18274,1602,37244,3.5,1138810318
221327,26757,94666,5.0,1231523568
208731,74681,120280,3.0,1456765368
141916,120130,92321,4.5,1457411769
129162,2507,12479,3.0,966142497
255079,6351,45069,3.0,1068935268
230789,133893,17566,0.5,1443282658
254112,5502,2675,2.5,1492550589
167844,3767,12764,2.5,1112205381
133936,81673,52111,4.0,1325437831
226112,46762,9520,4.0,1335321200
236944,7393,78364,1.5,1082009244
68586,60314,40630,3.0,1420769014
204218,6659,9362,3.0,1248597957
258256,26070,79827,4.0,1377548840
86514,3064,18222,1.0,974764822
246696,4489,9602,5.0,1137988142
265327,153879,38668,1.0,1457062556
180186,6818,25237,5.0,1439912675
177547,81075,46756,4.0,1286984204
8291,56837,19103,4.5,1323986197
141989,112909,37737,2.0,1434765494
7171,2083,10437,3.5,1098408176
228393,81847,38757,1.5,1441452277
82895,112909,37737,3.5,1432288522
185005,121314,160704,4.0,1475162127
216297,117517,251736,5.0,1497286635
43008,89190,37430,2.5,1476691398
207039,90421,62728,3.0,1358196867
108419,4991,12312,1.0,1069604197
21290,3167,36492,5.0,1095586314
175281,3167,36492,3.0,959818504
4387,105700,10085,2.5,1469739964
158947,2028,857,2.0,1007927110
141195,7171,37088,3.5,1113362492
158838,156607,290595,2.5,1486202661
74694,156375,161816,4.0,1459521203
107720,5469,19731,2.0,1029872339
135983,68069,27644,4.0,1463961319
178132,7578,31993,0.5,1129618768
212053,115879,82424,3.0,1427241982
61316,174605,20449,2.5,1498404353
209515,347,10497,5.0,832812373
11095,2632,8785,3.0,1033220109
257482,173163,102041,5.0,1499598554
43052,7569,667,4.5,1130491375
34721,168668,37175,3.0,1488316535
74554,130,32622,3.5,1215086026
4588,167842,401544,1.0,1485023737
270654,91888,63498,3.5,1459360442
180101,5573,12770,3.0,1067386078
188475,5441,103299,2.0,1121938850
115713,6695,11351,2.0,1073520066
31904,44943,11304,0.5,1251601177
212100,139082,77673,3.0,1500992974
151446,55031,14348,4.0,1314121707
98787,133822,35564,2.5,1466870357
258524,103279,127373,3.5,1457803776
74275,5383,11791,2.5,1425911107
176774,4755,27681,3.5,1170558838
234,107299,116853,4.0,1387564129
176558,142074,263472,3.0,1447615609
96701,51911,47837,4.0,1176554815
103275,98189,91549,3.0,1498206676
225713,4956,42160,4.5,1077908707
106689,69640,11322,3.5,1487267018
68041,133209,54002,5.0,1435783563
6851,57368,7191,3.5,1282176782
45908,4807,21148,1.0,1065412096
80209,3473,42237,4.0,954724855
71258,43908,7515,3.5,1193329024
163144,171519,31059,2.0,1495705817
125846,105700,10085,3.0,1490243815
265327,101674,28067,2.5,1456798409
162395,48600,15005,3.0,1267855892
205858,32943,36843,4.0,1267720308
127045,6736,39859,4.5,1065054738
141066,101360,158011,2.5,1465667958
67502,141668,323272,3.5,1456515240
109414,26566,30653,2.5,1427352626
93382,5469,19731,3.0,1074875906
80181,108282,41374,3.0,1446882913
45811,130233,253283,2.5,1482568535
24029,165049,413441,0.5,1476300764
167179,83302,23830,3.0,1321430230
95208,69685,24232,5.0,1274038215
198826,100426,60011,4.5,1494709911
223070,142847,62368,2.0,1451333539
180783,27808,2539,4.0,1317185515
5743,111360,240832,3.5,1483506330
136599,6351,45069,4.0,1073766447
102892,98189,91549,4.0,1424997028
162595,151735,364116,2.5,1494520939
238958,93982,70436,3.5,1455294442
172123,139966,41668,3.5,1499623645
117268,6695,11351,0.5,1435314196
198937,141668,323272,5.0,1452481177
235690,92096,34179,2.5,1455458847
60874,5228,14605,3.5,1086820077
228291,95541,16624,3.0,1341488812
267898,116505,79723,4.0,1484690176
24759,111360,240832,5.0,1456933424
112184,27668,44203,4.0,1489353001
238786,1869,18316,2.0,949589833
185673,6379,9902,3.0,1184156368
194205,8695,27437,4.0,1105458582
249182,77177,141714,4.0,1460184259
32984,32943,36843,4.5,1276910112
58524,4434,65632,3.5,1451427787
105124,26606,30421,4.0,1250199732
259328,142074,263472,3.0,1476625054
94004,48600,15005,2.5,1209071805
101013,3498,11327,4.0,955116534
117586,6635,41944,2.0,1146440513
59987,7171,37088,3.0,1258315367
9155,3857,10391,1.0,970848353
73109,3323,20682,3.5,1123897026
125208,3777,11822,4.0,1066057979
122600,70802,18032,1.5,1500238504
243443,125966,15718,5.0,1421974118
146590,141668,323272,3.5,1441545511
227248,2572,4951,3.5,1266565369
54965,119065,17681,3.0,1440430778
82773,5077,31674,2.5,1054907696
135655,2456,10344,1.0,1244221776
9144,2589,114719,4.0,945201137
4387,144364,25655,3.0,1445038701
237239,99331,57597,0.5,1475289550
244775,33340,27233,3.5,1266192945
44435,45756,43240,2.0,1451206892
145842,39307,12920,3.0,1133415057
238638,356,13,4.5,1290462076
193795,107299,116853,2.0,1409610265
42211,684,83857,3.0,844001422
188500,6379,9902,3.5,1470063977
90696,3857,10391,2.0,967960110
44474,3767,12764,3.0,965220161
