tmdb_id,keywords
45132,"[{'id': 258, 'name': 'bomb'}, {'id': 1419, 'name': 'gun'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 4328, 'name': 'costume'}, {'id': 5451, 'name': 'comic book'}, {'id': 8508, 'name': 'party'}, {'id': 9715, 'name': 'superhero'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10292, 'name': 'gore'}, {'id': 11221, 'name': 'blood'}, {'id': 12352, 'name': 'comic book shop'}, {'id': 12353, 'name': 'comic book collector'}, {'id': 12997, 'name': 'dinner'}, {'id': 14819, 'name': 'violence'}, {'id': 15090, 'name': 'police officer'}, {'id': 172141, 'name': 'cosplay'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
60415,[]
17285,"[{'id': 9755, 'name': 'parody'}, {'id': 10267, 'name': 'comedy'}]"
282070,"[{'id': 7944, 'name': 'manga'}]"
429788,"[{'id': 9716, 'name': 'stand-up comedy'}]"
49160,"[{'id': 1852, 'name': 'mutant'}, {'id': 4379, 'name': 'time travel'}, {'id': 7939, 'name': 'portal'}]"
1894,"[{'id': 1399, 'name': 'senate'}, {'id': 5340, 'name': 'investigation'}, {'id': 6092, 'name': 'army'}, {'id': 10013, 'name': 'death star'}, {'id': 10527, 'name': 'jedi'}, {'id': 11491, 'name': 'cult figure'}, {'id': 13027, 'name': 'wedding'}, {'id': 14819, 'name': 'violence'}, {'id': 14922, 'name': 'kendo'}, {'id': 18069, 'name': 'laser gun'}, {'id': 161176, 'name': 'space opera'}, {'id': 163239, 'name': 'spaceport'}, {'id': 163242, 'name': 'teenage rebellion'}, {'id': 163248, 'name': 'good becoming evil'}, {'id': 163252, 'name': 'alien race'}, {'id': 163255, 'name': 'mechanical hand'}, {'id': 198710, 'name': 'yoda'}]"
29482,"[{'id': 11039, 'name': 'giallo'}, {'id': 161982, 'name': 'murder investigation'}, {'id': 174448, 'name': 'piano player'}, {'id': 188775, 'name': 'miscarriage of justice'}]"
108497,[]
109554,[]
11791,"[{'id': 9401, 'name': 'sherlock holmes'}, {'id': 10541, 'name': 'curse'}, {'id': 12564, 'name': 'werewolf'}, {'id': 155730, 'name': 'hammer horror'}]"
336167,[]
37088,"[{'id': 378, 'name': 'prison'}, {'id': 5707, 'name': 'childhood trauma'}, {'id': 9693, 'name': 'female killer'}, {'id': 9826, 'name': 'murder'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 33841, 'name': 'incest'}, {'id': 187056, 'name': 'woman director'}]"
81831,[]
41093,[]
11023,"[{'id': 1332, 'name': 'cheating'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10049, 'name': 'teen angst'}, {'id': 11696, 'name': 'underage drinking'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 34130, 'name': 'makeover'}, {'id': 41352, 'name': 'drug overdose'}, {'id': 41355, 'name': 'teacher student relationship'}, {'id': 156196, 'name': 'street life'}, {'id': 158020, 'name': 'movie theater'}, {'id': 175233, 'name': 'razor blade'}, {'id': 176780, 'name': 'tattoo shop'}, {'id': 178444, 'name': 'peer pressure'}, {'id': 178448, 'name': 'shoe store'}, {'id': 178452, 'name': 'overachiever'}, {'id': 178471, 'name': 'reference to jack black'}, {'id': 178474, 'name': 'flunking out of school'}, {'id': 178475, 'name': 'promiscuous mother'}, {'id': 178482, 'name': 'glue sniffing'}, {'id': 187056, 'name': 'woman director'}]"
2171,"[{'id': 704, 'name': 'adolescence'}, {'id': 5767, 'name': 'summer camp'}, {'id': 10183, 'name': 'independent film'}]"
19112,[]
18646,"[{'id': 1346, 'name': 'dance performance'}, {'id': 194001, 'name': 'royal wedding'}]"
217719,[]
97437,"[{'id': 9714, 'name': 'remake'}, {'id': 14636, 'name': 'india'}, {'id': 15106, 'name': 'psychiatrist'}]"
2001,"[{'id': 242, 'name': 'new york'}, {'id': 494, 'name': 'father son relationship'}, {'id': 2334, 'name': 'nightclub'}, {'id': 13142, 'name': 'gangster'}]"
120280,[]
12246,"[{'id': 4719, 'name': 'mongolia'}, {'id': 5146, 'name': 'genghis khan'}]"
81312,[]
5375,"[{'id': 65, 'name': 'holiday'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 603, 'name': 'elves'}, {'id': 1991, 'name': 'santa claus'}, {'id': 3661, 'name': 'sleigh'}, {'id': 4627, 'name': 'earth'}, {'id': 9989, 'name': 'gift'}, {'id': 10385, 'name': 'reindeer'}, {'id': 10794, 'name': 'snow'}, {'id': 34154, 'name': 'north pole'}, {'id': 207317, 'name': 'christmas'}]"
231304,"[{'id': 128, 'name': 'love triangle'}, {'id': 10194, 'name': 'interracial romance'}]"
14474,"[{'id': 572, 'name': 'sex'}, {'id': 596, 'name': 'adultery'}, {'id': 894, 'name': 'depression'}, {'id': 1326, 'name': 'infidelity'}, {'id': 2334, 'name': 'nightclub'}, {'id': 2483, 'name': 'nudity'}, {'id': 3201, 'name': 'orgasm'}, {'id': 6044, 'name': 'promise'}, {'id': 7984, 'name': 'bikini'}, {'id': 8616, 'name': 'guru'}, {'id': 9673, 'name': 'love'}, {'id': 10768, 'name': 'lesbian'}, {'id': 14794, 'name': 'lust'}, {'id': 14964, 'name': 'drug'}, {'id': 40952, 'name': 'therapy'}, {'id': 208433, 'name': 'pleasure'}]"
157117,"[{'id': 5288, 'name': 'rock'}, {'id': 18677, 'name': 'alternative'}]"
42234,"[{'id': 1161, 'name': 'brazil'}, {'id': 3392, 'name': 'voodoo'}, {'id': 162846, 'name': 'ghost'}]"
118635,"[{'id': 2598, 'name': 'museum'}, {'id': 5918, 'name': 'painting'}]"
400791,"[{'id': 1010, 'name': 'bar'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2024, 'name': 'wisconsin'}, {'id': 5683, 'name': 'family business '}, {'id': 5890, 'name': 'community'}, {'id': 10637, 'name': 'food'}, {'id': 18035, 'name': 'family'}, {'id': 33719, 'name': 'drink'}, {'id': 162710, 'name': 'culture'}, {'id': 170063, 'name': 'steak'}, {'id': 226181, 'name': 'supper club'}, {'id': 226182, 'name': 'old fashioned'}, {'id': 226183, 'name': 'relish'}, {'id': 226184, 'name': 'fine dining'}, {'id': 226185, 'name': 'fish fry'}, {'id': 226186, 'name': 'wisconsin supper club'}, {'id': 226187, 'name': 'tray'}, {'id': 226188, 'name': 'local food'}]"
62731,[]
226354,"[{'id': 290, 'name': 'angel'}, {'id': 2618, 'name': 'miracle'}, {'id': 5331, 'name': 'village'}, {'id': 5950, 'name': 'christian'}, {'id': 15224, 'name': 'candle'}, {'id': 207317, 'name': 'christmas'}]"
37430,"[{'id': 616, 'name': 'witch'}, {'id': 1938, 'name': 'sword'}, {'id': 2343, 'name': 'magic'}, {'id': 2831, 'name': 'slavery'}, {'id': 7376, 'name': 'princess'}, {'id': 9714, 'name': 'remake'}, {'id': 9748, 'name': 'revenge'}, {'id': 10084, 'name': 'rescue'}, {'id': 10821, 'name': 'sorcerer'}, {'id': 13006, 'name': 'torture'}, {'id': 14643, 'name': 'battle'}, {'id': 14665, 'name': 'barbarian'}, {'id': 209714, 'name': '3d'}, {'id': 234213, 'name': 'sword and sorcery'}]"
323272,"[{'id': 5950, 'name': 'christian'}]"
24405,"[{'id': 378, 'name': 'prison'}, {'id': 572, 'name': 'sex'}, {'id': 772, 'name': 'handcuffs'}, {'id': 828, 'name': 'waitress'}, {'id': 1721, 'name': 'fight'}, {'id': 2407, 'name': 'fireworks'}, {'id': 2483, 'name': 'nudity'}, {'id': 3347, 'name': 'volcano'}, {'id': 3588, 'name': 'navy'}, {'id': 7312, 'name': 'road trip'}, {'id': 10594, 'name': 'money'}, {'id': 10685, 'name': 'escape'}, {'id': 11428, 'name': 'convertible'}, {'id': 11454, 'name': 'scam'}, {'id': 18128, 'name': 'inmate'}, {'id': 156731, 'name': 'escort'}, {'id': 162365, 'name': 'military'}, {'id': 163072, 'name': 'embezzlement'}, {'id': 208251, 'name': 'nervous'}]"
38330,[]
250705,[]
776,"[{'id': 90, 'name': 'paris'}, {'id': 213, 'name': 'upper class'}, {'id': 931, 'name': 'jealousy'}, {'id': 964, 'name': 'servant'}, {'id': 3203, 'name': 'pilot'}, {'id': 4029, 'name': 'bourgeoisie'}, {'id': 33688, 'name': 'hunting'}]"
13713,[]
59402,"[{'id': 779, 'name': 'martial arts'}]"
94092,"[{'id': 191006, 'name': 'pregnant teen'}]"
211144,[]
15542,"[{'id': 782, 'name': 'assassin'}, {'id': 4652, 'name': 'bath house'}, {'id': 9767, 'name': 'beautiful woman'}, {'id': 9826, 'name': 'murder'}, {'id': 10391, 'name': 'mafia'}, {'id': 10594, 'name': 'money'}, {'id': 13142, 'name': 'gangster'}, {'id': 14819, 'name': 'violence'}, {'id': 15127, 'name': 'killer'}, {'id': 160488, 'name': 'hoodlum'}, {'id': 167352, 'name': 'crime lord'}, {'id': 194943, 'name': 'henchmen'}]"
12806,"[{'id': 237, 'name': 'gay'}, {'id': 658, 'name': 'sea'}, {'id': 1862, 'name': 'coming out'}, {'id': 2201, 'name': 'first time'}, {'id': 12392, 'name': 'best friend'}, {'id': 14714, 'name': 'summer vacation'}]"
379990,"[{'id': 9799, 'name': 'romantic comedy'}, {'id': 170682, 'name': 'lying'}, {'id': 182195, 'name': 'online dating'}]"
10085,"[{'id': 549, 'name': 'prostitute'}, {'id': 5489, 'name': 'murder of prostitute'}, {'id': 6780, 'name': 'medical examiner'}, {'id': 7645, 'name': 'pathology'}, {'id': 11612, 'name': 'hospital'}, {'id': 12105, 'name': 'student'}]"
78364,[]
28302,"[{'id': 4152, 'name': 'kingdom'}, {'id': 6362, 'name': 'turtle'}, {'id': 10084, 'name': 'rescue'}, {'id': 199814, 'name': 'sorceress'}]"
24807,"[{'id': 918, 'name': 'newspaper'}, {'id': 1415, 'name': 'small town'}, {'id': 6298, 'name': 'postcard'}, {'id': 10594, 'name': 'money'}, {'id': 10909, 'name': 'lawyer'}, {'id': 12193, 'name': 'reporter'}, {'id': 156799, 'name': 'vermont'}, {'id': 161506, 'name': 'heir'}, {'id': 170141, 'name': 'tuba'}, {'id': 186808, 'name': 'tuba player'}, {'id': 188294, 'name': 'damsel in distress'}]"
115132,[]
151652,[]
39859,"[{'id': 9826, 'name': 'murder'}, {'id': 176745, 'name': 'blind girl'}]"
9890,"[{'id': 803, 'name': 'android'}, {'id': 3451, 'name': 'housewife'}, {'id': 4375, 'name': 'transformation'}]"
37571,"[{'id': 779, 'name': 'martial arts'}]"
334795,[]
34561,[]
244836,"[{'id': 214549, 'name': 'short'}]"
1808,"[{'id': 237, 'name': 'gay'}, {'id': 1025, 'name': 'great britain'}, {'id': 2398, 'name': 'narration'}, {'id': 33973, 'name': 'glam rock'}, {'id': 154937, 'name': 'bisexual'}, {'id': 174262, 'name': 'music journalism'}, {'id': 174272, 'name': 'school uniform'}, {'id': 174274, 'name': 'begins with text'}, {'id': 174280, 'name': 'imaginary band'}, {'id': 174281, 'name': 'baby left on doorstep'}, {'id': 174283, 'name': 'fictional band'}, {'id': 174286, 'name': 'down feather'}, {'id': 207928, 'name': '19th century'}, {'id': 208289, 'name': '1980s'}]"
305470,"[{'id': 9831, 'name': 'spaceship'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 12667, 'name': 'tokusatsu'}, {'id': 155030, 'name': 'superhero team'}, {'id': 161184, 'name': 'reboot'}, {'id': 173577, 'name': 'ethnic diversity'}]"
413666,"[{'id': 237, 'name': 'gay'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10198, 'name': 'gay relationship'}, {'id': 10199, 'name': 'gay interest'}, {'id': 11524, 'name': 'in the closet'}, {'id': 33458, 'name': 'gay man'}, {'id': 157096, 'name': 'homoeroticism'}, {'id': 158718, 'name': 'lgbt'}, {'id': 211279, 'name': 'erotica'}]"
40368,"[{'id': 3030, 'name': 'nightmare'}, {'id': 9826, 'name': 'murder'}, {'id': 10292, 'name': 'gore'}, {'id': 12339, 'name': 'slasher'}, {'id': 14819, 'name': 'violence'}, {'id': 189921, 'name': 'video nasty'}]"
133108,[]
156277,[]
363890,"[{'id': 12377, 'name': 'zombie'}]"
265741,[]
130623,[]
334304,"[{'id': 9736, 'name': 'little boy'}, {'id': 13014, 'name': 'orphan'}, {'id': 15162, 'name': 'dog'}, {'id': 156091, 'name': 'missing person'}, {'id': 160224, 'name': 'post world war ii'}, {'id': 207883, 'name': '1940s'}]"
432602,"[{'id': 2210, 'name': 'climate change'}, {'id': 5769, 'name': 'global warming'}, {'id': 15174, 'name': 'ecology'}, {'id': 156388, 'name': 'environmentalism'}]"
80324,"[{'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 13005, 'name': 'doctor'}]"
266697,[]
102622,"[{'id': 5540, 'name': 'heavy metal'}, {'id': 5718, 'name': 'recording studio'}, {'id': 6027, 'name': 'music'}, {'id': 9817, 'name': 'behind the scenes'}, {'id': 197207, 'name': 'classic albums'}]"
166610,"[{'id': 6091, 'name': 'war'}, {'id': 33846, 'name': 'war propaganda'}]"
363925,"[{'id': 983, 'name': 'brazilian'}, {'id': 6149, 'name': 'police'}, {'id': 9950, 'name': 'thriller'}, {'id': 210313, 'name': 'action'}]"
28044,"[{'id': 2199, 'name': 'opera'}, {'id': 159951, 'name': 'charlie chan'}]"
315509,"[{'id': 41177, 'name': 'weapon of mass destruction'}, {'id': 160381, 'name': 'nuclear weapons'}, {'id': 161520, 'name': 'terrorist plot'}]"
180252,"[{'id': 205603, 'name': 'korean movie'}]"
116853,"[{'id': 185722, 'name': 'based on true events'}]"
336251,[]
10003,"[{'id': 220, 'name': 'berlin'}, {'id': 2139, 'name': 'russia'}, {'id': 5138, 'name': 'gas'}, {'id': 6168, 'name': 'master thief'}, {'id': 186946, 'name': 'the saint'}]"
2539,"[{'id': 213, 'name': 'upper class'}, {'id': 456, 'name': 'mother'}, {'id': 641, 'name': 'single parent'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1650, 'name': 'cook'}, {'id': 1716, 'name': 'milieu'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2356, 'name': 'immigrant'}, {'id': 2568, 'name': 'language barrier'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 3200, 'name': 'platonic love'}, {'id': 3595, 'name': 'deceived husband'}, {'id': 4034, 'name': 'class society'}, {'id': 5083, 'name': 'hysteria'}, {'id': 5565, 'name': 'biography'}, {'id': 5616, 'name': 'united states–mexico barrier'}, {'id': 5625, 'name': 'relationship problems'}, {'id': 6069, 'name': 'class'}, {'id': 6277, 'name': 'language course'}, {'id': 9457, 'name': 'single'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 14638, 'name': 'american'}, {'id': 163127, 'name': 'mexican'}, {'id': 170652, 'name': 'father figure'}]"
11772,"[{'id': 567, 'name': 'alcohol'}, {'id': 3358, 'name': 'haunted house'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 10941, 'name': 'disappearance'}, {'id': 13014, 'name': 'orphan'}]"
22937,"[{'id': 3370, 'name': 'kilt'}, {'id': 3508, 'name': 'underwear'}, {'id': 4100, 'name': 'british army'}, {'id': 4107, 'name': 'british empire'}, {'id': 7376, 'name': 'princess'}, {'id': 14636, 'name': 'india'}, {'id': 207928, 'name': '19th century'}, {'id': 235774, 'name': 'british raj'}]"
118379,[]
320001,[]
88950,"[{'id': 293, 'name': 'female nudity'}, {'id': 798, 'name': 'sheriff'}, {'id': 1585, 'name': 'snake'}, {'id': 2483, 'name': 'nudity'}, {'id': 3184, 'name': 'alligator'}, {'id': 4551, 'name': 'swamp'}, {'id': 9748, 'name': 'revenge'}, {'id': 14819, 'name': 'violence'}, {'id': 18087, 'name': 'attempted rape'}, {'id': 18450, 'name': 'exploitation film'}, {'id': 33841, 'name': 'incest'}, {'id': 155180, 'name': 'cajun'}]"
124582,[]
264530,"[{'id': 191009, 'name': 'housemaid'}]"
396152,[]
217038,[]
9038,"[{'id': 248, 'name': 'date'}, {'id': 1486, 'name': 'flirt'}, {'id': 1691, 'name': 'dance'}, {'id': 2676, 'name': 'honeymoon'}, {'id': 11223, 'name': 'dream girl'}, {'id': 13027, 'name': 'wedding'}]"
61080,"[{'id': 3870, 'name': 'mickey mouse'}, {'id': 155290, 'name': 'disney short'}, {'id': 155729, 'name': 'chip n dale'}, {'id': 157150, 'name': 'pluto'}]"
51851,[]
107705,[]
110573,"[{'id': 10168, 'name': 'aviation'}]"
49070,[]
10391,"[{'id': 1156, 'name': 'sister sister relationship'}, {'id': 1646, 'name': 'autism'}, {'id': 3099, 'name': 'satanism'}, {'id': 4788, 'name': 'ersatz'}, {'id': 15001, 'name': 'demon'}]"
18843,"[{'id': 2752, 'name': 'ranch'}, {'id': 9663, 'name': 'sequel'}, {'id': 11477, 'name': 'talking animal'}, {'id': 18165, 'name': 'animal'}]"
319986,"[{'id': 6782, 'name': 'addiction'}, {'id': 188991, 'name': 'drunkenness'}]"
159569,[]
37765,[]
137826,"[{'id': 6977, 'name': 'bigamy'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 33813, 'name': 'secret life'}]"
418718,"[{'id': 237, 'name': 'gay'}, {'id': 2421, 'name': 'social control'}, {'id': 6054, 'name': 'friendship'}, {'id': 6162, 'name': 'past'}, {'id': 9673, 'name': 'love'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 225210, 'name': 'memories'}]"
98886,"[{'id': 5828, 'name': 'yoga'}, {'id': 8616, 'name': 'guru'}, {'id': 10902, 'name': 'new age'}, {'id': 12105, 'name': 'student'}, {'id': 18054, 'name': 'self help guru'}, {'id': 161202, 'name': 'quackery'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
80314,"[{'id': 8029, 'name': 'drama'}, {'id': 10267, 'name': 'comedy'}]"
387444,"[{'id': 186, 'name': 'christianity'}, {'id': 3901, 'name': 'rabbi'}, {'id': 11141, 'name': 'debate'}, {'id': 11704, 'name': 'judaism'}]"
82968,"[{'id': 9937, 'name': 'suspense'}]"
27233,[]
205608,"[{'id': 5565, 'name': 'biography'}, {'id': 12396, 'name': 'hollywood'}]"
2675,"[{'id': 1715, 'name': 'symbolism'}, {'id': 4237, 'name': 'water'}, {'id': 4932, 'name': 'farm'}, {'id': 6150, 'name': 'faith'}, {'id': 9951, 'name': 'alien'}, {'id': 10235, 'name': 'family relationships'}, {'id': 11004, 'name': 'rural setting'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 167642, 'name': 'crop circle'}, {'id': 192962, 'name': 'alien attack'}, {'id': 228753, 'name': 'loss of faith'}, {'id': 229652, 'name': 'alien encounter'}]"
272220,"[{'id': 10540, 'name': 'bollywood'}]"
364116,"[{'id': 4720, 'name': 'ritual'}, {'id': 14636, 'name': 'india'}, {'id': 34079, 'name': 'death'}, {'id': 172291, 'name': 'grieving'}, {'id': 204959, 'name': 'grieving parents'}]"
23848,[]
18316,"[{'id': 1812, 'name': 'fbi'}, {'id': 9276, 'name': 'truck'}]"
21148,"[{'id': 13130, 'name': 'teenager'}, {'id': 15111, 'name': 'drinking'}, {'id': 158054, 'name': 'spring break'}]"
19103,[]
179553,[]
60389,"[{'id': 10540, 'name': 'bollywood'}]"
71393,[]
66897,[]
17709,"[{'id': 10244, 'name': 'based on cartoon'}, {'id': 190760, 'name': 'mountie'}]"
106020,[]
9504,"[{'id': 642, 'name': 'robbery'}, {'id': 1438, 'name': 'office'}, {'id': 1998, 'name': 'shop'}, {'id': 2918, 'name': 'estate agent'}, {'id': 6129, 'name': 'company'}, {'id': 11836, 'name': 'contest'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 34117, 'name': 'cult film'}, {'id': 179867, 'name': 'real estate'}, {'id': 201885, 'name': 'pressure'}, {'id': 207268, 'name': 'neo-noir'}]"
377206,"[{'id': 230218, 'name': 'cine familiar'}]"
173638,"[{'id': 966, 'name': 'beach'}, {'id': 2041, 'name': 'island'}, {'id': 210184, 'name': '1910s'}, {'id': 211239, 'name': 'puffin'}]"
124115,"[{'id': 4183, 'name': 'wife'}]"
55524,[]
97253,[]
83788,[]
42486,[]
267389,[]
26155,"[{'id': 14544, 'name': 'robot'}]"
75100,[]
10133,"[{'id': 848, 'name': 'double life'}, {'id': 1568, 'name': 'undercover'}, {'id': 2251, 'name': 'lie'}, {'id': 4183, 'name': 'wife'}, {'id': 6129, 'name': 'company'}, {'id': 6133, 'name': 'industry'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 11134, 'name': 'espionage'}, {'id': 11469, 'name': 'memory loss'}, {'id': 156334, 'name': 'corporate crime'}, {'id': 162988, 'name': 'dystopic future'}, {'id': 186189, 'name': 'hidden identity'}, {'id': 189449, 'name': 'disorder'}, {'id': 193305, 'name': 'dishonesty'}, {'id': 193554, 'name': 'power relations'}, {'id': 206690, 'name': 'mind and soul'}, {'id': 207108, 'name': 'uncover truth'}, {'id': 207110, 'name': 'mysterious character'}]"
33018,"[{'id': 212, 'name': 'london england'}, {'id': 293, 'name': 'female nudity'}, {'id': 392, 'name': 'england'}, {'id': 2483, 'name': 'nudity'}, {'id': 6259, 'name': 'psychopath'}, {'id': 12339, 'name': 'slasher'}, {'id': 12565, 'name': 'psychological thriller'}, {'id': 14805, 'name': 'maniac'}, {'id': 14819, 'name': 'violence'}, {'id': 14831, 'name': 'stabbing'}, {'id': 34117, 'name': 'cult film'}, {'id': 187844, 'name': 'flashback'}, {'id': 225938, 'name': 'axe'}, {'id': 233450, 'name': 'proto-slasher'}]"
278771,[]
161816,[]
76790,[]
112044,[]
25237,"[{'id': 1327, 'name': 'war crimes'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2652, 'name': 'nazis'}, {'id': 5403, 'name': 'wehrmacht'}, {'id': 6255, 'name': 'insanity'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11872, 'name': 'atrocity'}, {'id': 14900, 'name': 'genocide'}, {'id': 166454, 'name': 'russian army'}, {'id': 168839, 'name': 'mine field'}, {'id': 190351, 'name': 'horrors of war'}, {'id': 190352, 'name': 'premature aging'}, {'id': 190353, 'name': 'byelorussia'}, {'id': 190355, 'name': 'eastern front'}]"
28638,"[{'id': 10183, 'name': 'independent film'}]"
9644,"[{'id': 2150, 'name': 'cocaine'}, {'id': 6149, 'name': 'police'}, {'id': 11931, 'name': 'spoof'}, {'id': 12670, 'name': 'los angeles'}]"
140870,"[{'id': 2406, 'name': 'picnic'}, {'id': 3126, 'name': 'ant'}, {'id': 10336, 'name': 'animation'}, {'id': 14946, 'name': 'fictional war'}, {'id': 18330, 'name': 'nature'}, {'id': 174814, 'name': 'ladybug'}, {'id': 187056, 'name': 'woman director'}]"
17479,[]
9362,"[{'id': 1197, 'name': 'nevada'}, {'id': 1415, 'name': 'small town'}, {'id': 2025, 'name': 'tractor'}, {'id': 9743, 'name': 'stranded'}, {'id': 10471, 'name': 'cult favorite'}, {'id': 11004, 'name': 'rural setting'}, {'id': 14991, 'name': 'tentacle'}, {'id': 158064, 'name': 'graboids'}, {'id': 158070, 'name': 'seismologist'}, {'id': 158071, 'name': 'binoculars'}, {'id': 158072, 'name': 'man eaten by monster'}, {'id': 158144, 'name': 'giant worm'}]"
25706,[]
150938,[]
105077,"[{'id': 2533, 'name': 'fighter pilot'}, {'id': 9832, 'name': 'cylon'}, {'id': 13067, 'name': 'body double'}, {'id': 185009, 'name': 'human heart'}]"
37963,"[{'id': 9720, 'name': 'woods'}, {'id': 9937, 'name': 'suspense'}, {'id': 11546, 'name': 'hitchhiker'}, {'id': 11612, 'name': 'hospital'}]"
71524,"[{'id': 6075, 'name': 'sport'}, {'id': 190317, 'name': 'belmondo'}]"
295891,"[{'id': 9716, 'name': 'stand-up comedy'}]"
220916,"[{'id': 6078, 'name': 'politics'}, {'id': 208768, 'name': 'employment'}]"
27472,"[{'id': 7312, 'name': 'road trip'}, {'id': 178923, 'name': 'wedding date'}]"
3084,"[{'id': 931, 'name': 'jealousy'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1291, 'name': 'central and south america'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 5626, 'name': 'from rags to riches'}]"
9602,"[{'id': 3015, 'name': 'fast food restaurant'}, {'id': 3071, 'name': 'prince'}, {'id': 5515, 'name': 'heir to the throne'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 14512, 'name': 'new york city'}, {'id': 167808, 'name': 'fake identity'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 210589, 'name': 'searching for love'}]"
23943,"[{'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 5086, 'name': 'telekinesis'}, {'id': 5801, 'name': 'nerd'}, {'id': 6270, 'name': 'high school'}, {'id': 9755, 'name': 'parody'}, {'id': 10124, 'name': 'laboratory'}, {'id': 11870, 'name': 'teen movie'}, {'id': 155722, 'name': 'teen comedy'}, {'id': 170827, 'name': 'sex comedy'}, {'id': 198781, 'name': 'science experiment'}]"
462788,"[{'id': 10181, 'name': 'based on play or musical'}]"
193687,"[{'id': 128, 'name': 'love triangle'}, {'id': 818, 'name': 'based on novel'}, {'id': 931, 'name': 'jealousy'}, {'id': 1618, 'name': 'radiation'}, {'id': 2025, 'name': 'tractor'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4932, 'name': 'farm'}, {'id': 5385, 'name': 'survivor'}, {'id': 6150, 'name': 'faith'}, {'id': 14765, 'name': 'church'}, {'id': 18139, 'name': 'nuclear war'}, {'id': 40879, 'name': 'drunk'}, {'id': 180222, 'name': 'valley'}, {'id': 188658, 'name': 'water wheel'}, {'id': 217157, 'name': 'open ended'}]"
217389,"[{'id': 949, 'name': 'terrorist'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 14742, 'name': 'psychic'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 193685, 'name': 'malayalam'}, {'id': 225210, 'name': 'memories'}]"
390410,"[{'id': 417, 'name': 'corruption'}, {'id': 215478, 'name': 'war documentary'}, {'id': 217110, 'name': 'political documentary'}]"
37044,"[{'id': 2024, 'name': 'wisconsin'}]"
263472,"[{'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 635, 'name': 'disc jockey'}, {'id': 1326, 'name': 'infidelity'}, {'id': 2217, 'name': 'rain'}, {'id': 2301, 'name': 'architect'}, {'id': 2483, 'name': 'nudity'}, {'id': 3182, 'name': 'seduction'}, {'id': 5320, 'name': 'cake'}, {'id': 13006, 'name': 'torture'}, {'id': 14819, 'name': 'violence'}, {'id': 14893, 'name': 'art'}, {'id': 14903, 'name': 'home invasion'}, {'id': 155262, 'name': 'threesome'}, {'id': 156688, 'name': 'seductress'}, {'id': 160339, 'name': 'vinyl'}, {'id': 173367, 'name': 'reference to facebook'}, {'id': 195439, 'name': ""father's day""}, {'id': 213488, 'name': 'marital infidelity'}, {'id': 219833, 'name': 'married man'}]"
14695,"[{'id': 13130, 'name': 'teenager'}, {'id': 187056, 'name': 'woman director'}]"
275468,[]
36677,"[{'id': 4458, 'name': 'post-apocalyptic'}, {'id': 6234, 'name': 'roller-skating'}, {'id': 13130, 'name': 'teenager'}, {'id': 162988, 'name': 'dystopic future'}, {'id': 180999, 'name': 'drought'}]"
140207,"[{'id': 470, 'name': 'spy'}, {'id': 2106, 'name': 'cold war'}, {'id': 6731, 'name': 'british'}, {'id': 11134, 'name': 'espionage'}, {'id': 14617, 'name': 'mole'}]"
17566,[]
94585,"[{'id': 622, 'name': 'bet'}, {'id': 1010, 'name': 'bar'}, {'id': 3090, 'name': 'loser'}, {'id': 11578, 'name': 'mobster'}, {'id': 155503, 'name': 'bookie'}]"
