adult,belongs_to_collection,budget,genres,homepage,tmdb_id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",http://www.hallmarkchannel.com/anything-for-love,379990,tt5340362,en,Anything for Love,"Katherine, a high-powered executive who believes men are intimidated by her career, is persuaded by her friend to create an internet dating profile claiming she is an executive assistant.",1.152114,/jvKECIiRF6qSp6LOXKfkuw1XpIO.jpg,"[{'name': 'Front Street Pictures', 'id': 3958}, {'name': 'The Hallmark Channel', 'id': 6425}, {'name': 'Dating Game Productions', 'id': 74524}]",[],2016-02-14,0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Anything for Love,False,4.5,15
False,,0,"[{'id': 27, 'name': 'Horror'}]",,119278,tt2025667,en,Smiley,"After learning of an urban legend in which a demented serial killer named SMILEY can be summoned through the Internet, mentally fragile Ashley must decide whether she is losing her mind or becoming Smiley's next victim.",4.871071,/rO8jANmASmul1tWi53mudn1V9IA.jpg,"[{'name': 'Level 10 Films', 'id': 20318}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-10-12,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The New Face of Fear,Smiley,False,4.3,109
False,"{'id': 86224, 'name': 'The Saint Collection', 'poster_path': '/3dliYexStkZy6NOAH533Y8oduOj.jpg', 'backdrop_path': None}",68000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,10003,tt0120053,en,The Saint,"Ivan Tretiak, Russian Mafia boss who wants to create an oil crisis in Moscow and seize power as a result sends Simon Templar, great international criminal, to England to get a secret formula for cold fusion from U.S. scientist Emma Russell. Templar falls in love with Emma and they try to outwit Tretiak and his guerrillas, hiding from them in Moscow",10.97633,/dS1VfyHsDjlmtuhMPFvtAqKcN8M.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mace Neufeld Productions', 'id': 2767}, {'name': 'Rysher Entertainment', 'id': 11661}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-03,118063304,116.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Never reveal your name. Never turn your back. Never surrender your heart.,The Saint,False,5.9,310
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,141714,tt0884762,en,Wild China,"Wild China is a six-part nature documentary series on the natural history of China, co-produced by the BBC Natural History Unit and China Central Television and filmed entirely in high-definition.",0.674662,/8PiwG88aTy6WgMd9VJkQuAJybql.jpg,"[{'name': 'BBC Natural History Unit', 'id': 9050}, {'name': 'CTV-Media Studio Corporation', 'id': 11283}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-01-01,0,300.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Wild China,False,7.1,11
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,43230,tt0050610,en,Kronos,"Scientists investigate what appears to be a meteorite that crashes into the ocean. After a few days and nights of mysterious lights and noises, a giant machine comes out of the ocean. The machine is the creation of an alien race, that is trying to syphon energy from earth. A true classic, in that it is so different from anything in the time period. To this day, nothing else has come out like it.",0.935835,/cq21or9DDlObTSo4AfiXl4u9vnC.jpg,"[{'name': 'Regal Films Inc.', 'id': 89993}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-03-31,0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,World-Destroying Monster!,Kronos,False,5.8,8
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,52458,tt0213536,en,The Butter Battle Book,The Zooks and the Yooks are at war over the butter and bread - on which side should one spread?,0.036572,/ocS4X2dhUPagHnvZ54zI4NIp6z6.jpg,"[{'name': 'Turner Network Television (TNT)', 'id': 5730}, {'name': 'Bakshi Animation', 'id': 18820}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-11-13,0,24.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Butter Battle Book,False,4.8,3
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,26141,tt0106873,en,Fatal Instinct,"A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.",3.555139,/syewFnehGbbya5BdxoHLzrcm5Ne.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-29,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'yi', 'name': ''}]",Released,"Sex, murder and revenge were never this funny.",Fatal Instinct,False,5.4,37
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,21861,tt1194616,fr,LOL (Laughing Out Loud),"Lola, a striking teenaged girl who is on the cusp of adulthood, who longs to rush into the adult world of independence, freedom and sexual exploits, but is tenaciously held back by her mother.",6.011605,/cqAlMlnCh2pTaM7us9bO2WlODEY.jpg,"[{'name': 'M6 Films', 'id': 1115}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Pathé', 'id': 7981}, {'name': 'Bethsabée Mucho', 'id': 14628}, {'name': 'Poisson Rouge Pictures', 'id': 16259}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2008-06-06,0,103.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,LOL (Laughing Out Loud),False,6.5,380
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://www.facebook.com/eisensteinguanajuato,121869,tt1702429,en,Eisenstein in Guanajuato,"In 1931, following the success of the film Battleship Potemkin, Soviet filmmaker Sergei Eisenstein travels to the city of Guanajuato, Mexico, to shoot a new film. Freshly rejected by Hollywood, Eisenstein soon falls under Mexico’s spell. Chaperoned by his guide Palomino Cañedo, the director opens up to his suppressed fears as he embraces a new world of sensual pleasures and possibilities that will shape the future of his art.",11.461055,/dUB98OAPQ3HVspcTVyQ9At1EuQR.jpg,"[{'name': 'Yleisradio (YLE)', 'id': 5975}, {'name': 'Vrijzinnig Protestantse Radio Omroep (VPRO)', 'id': 8659}, {'name': 'ZDF/Arte', 'id': 11237}, {'name': 'Fu Works', 'id': 12046}, {'name': 'Mollywood', 'id': 22071}, {'name': 'Edith Film Oy', 'id': 25491}, {'name': 'Potemkino', 'id': 31279}, {'name': 'Submarine', 'id': 55968}, {'name': 'Paloma Negra Films', 'id': 57945}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2015-02-11,0,105.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Eisenstein in Guanajuato,False,6.4,21
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",,836,tt0057654,pt,Vidas secas,'Vidas secas' tells in vivid images the almost documentary like story of a drover and his family in the northern interior states of Brazil during the drought. A family in the search of a new hope and destiny.,0.684876,/sWqa4iDkMfMwACrTdQnAGdlCsSh.jpg,"[{'name': 'Sino Filmes', 'id': 1223}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",1963-08-22,0,115.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Barren Lives,False,6.4,17
False,,0,"[{'id': 18, 'name': 'Drama'}]",,266102,tt2403393,en,Desert Dancer,"Inspirational true story of Iranian dancer Afshin Ghaffarian, who risked his life for his dream to become a dancer despite a nationwide dancing ban.",1.538705,/uV1GYM2gdit0SnNWAweG321evbg.jpg,"[{'name': 'Head Gear Films', 'id': 5056}, {'name': 'Lipsync Productions', 'id': 9987}, {'name': 'May 13 Films', 'id': 21460}, {'name': 'CrossDay Productions Ltd.', 'id': 32201}, {'name': 'Morocco Film Assistance', 'id': 75564}]","[{'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-07-03,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Be Brave. Be Bold. Be Free.,Desert Dancer,False,6.5,18
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,26155,tt0050546,en,The Invisible Boy,A Super Computer plans world domination with the help of Robbie the robot and a 10 year old boy who is the son the computer's inventor.,1.226801,/6RauuIJA5zwCGSGxA8J30c9A3CR.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",[],1957-10-01,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,See Timmie and his friend Robby the Robot combat the Super Computer,The Invisible Boy,False,5.0,11
False,,100000,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",https://invisiblemoneydocumentary.wordpress.com/,427451,tt5033790,en,Banking on Bitcoin,"Not since the invention of the Internet has there been such a disruptive technology as Bitcoin. Bitcoin's early pioneers sought to blur the lines of sovereignty and the financial status quo. After years of underground development Bitcoin grabbed the attention of a curious public, and the ire of the regulators the technology had subverted. After landmark arrests of prominent cyber criminals Bitcoin faces its most severe adversary yet, the very banks it was built to destroy.",1.815844,/qW3vsno24UBawZjnrKfQ1qHRPD6.jpg,"[{'name': 'Periscope Entertainment', 'id': 4917}, {'name': 'Downtown Community Television Center', 'id': 59869}, {'name': 'Dynamic Range', 'id': 83693}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-12-30,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Post Production,In Open-Source We Trust,Banking on Bitcoin,False,7.0,17
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,52111,tt0143334,tr,Kasaba,The story of a family living in a small godforsaken town in Turkey seen through the eyes of children and dealing with the growing complexity when one becomes an adult.,0.274671,/3l8X5JRmdZckhaHbIml0UY0mbP5.jpg,"[{'name': 'NBC Ajans', 'id': 40989}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",1997-11-28,0,85.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,The Small Town,False,6.4,8
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 53, 'name': 'Thriller'}]",http://www.kite-liberator.com/,44885,tt1217043,en,カイト リベレイタ,"Years after the events that transpired in Kite, Sawa's whereabouts are a mystery. During this time, rumors of a new killer have begun to circulate the city. They call her the Angel of Death, an unfeeling assassin who eliminates her targets with grace and precision, leaving only a flurry of feathers as her calling card. What the public is unaware of is the fact that this notorious hitman is a actually a polite young lady named Monaka. Like her spiritual predecessor, Monaka has lost most of her family, and her father's duty as an astronaut keeps hims practically worlds apart. However, they are close despite the physical distances and Orudo promised his daughter that he would return. Until then, daily life for the timid and somewhat clumsy Monaka involves mostly school and her part time job as a waitress, but her nature completely changes once she receives an assignment.",1.721301,/wWyA4L05h1Tftqo5My2pC0jayZ6.jpg,"[{'name': 'Happinet Pictures', 'id': 822}, {'name': 'ARMS', 'id': 12083}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-03-21,0,58.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Dangerous Things Still Come In Small Packages...,Kite Liberator,False,6.4,5
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,17479,tt1034427,ru,Александра,An elderly woman takes a train trip to visit her grandson at his army camp inside Chechnya.,1.522872,/yjs6DX05ep8fQPB4Z63HcWmpb1D.jpg,"[{'name': 'Proline Film', 'id': 3327}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Rézo Productions', 'id': 30231}, {'name': 'Russian Federation of Cinematography', 'id': 84476}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",2007-09-26,0,95.0,"[{'iso_639_1': 'ce', 'name': ''}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Alexandra,False,6.0,10
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",,92432,tt0059856,it,Vaghe stelle dell'Orsa...,"Sandra comes back to Volterra, in Tuscany, the little town where she spent her childhood. She is with her American husband, Andrew. She wishes to pay homage to her father who died in Auschwitz where she was still a little child. In Volterra, Andrew meets for the first time Gianni, Sandra's brother. He soon realizes that Sandra and Gianni have a secret since their childhood. (IMDb)",1.026581,/o2cgf2leCltLl2PIymECV94rE8C.jpg,"[{'name': 'Vides Cinematografica', 'id': 12111}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1965-09-15,0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Sandra is excitement! What Sandra does... is astonishing!,Sandra,False,7.2,11
False,,0,"[{'id': 28, 'name': 'Action'}]",,41378,tt0084921,zh,五遁忍術,A young martial artist seeks revenge on the ninja who kills his martial arts brothers and teacher.,2.453541,/nUidOywTrK8kceDCOHQRuLGqs4y.jpg,"[{'name': 'Shaw Brothers', 'id': 5798}]",[],1982-04-21,0,107.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Five Element Ninjas,False,6.8,16
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,33018,tt0076670,en,Schizo,"A recently-married woman who has been labeled as mentally unstable, begins to suspect that someone close to her is the culprit in a sudden string of murders.",0.966239,/cjstIQcLXzXLndVVgmfcjP1BufZ.jpg,"[{'name': 'Heritage Films', 'id': 260}, {'name': 'Pete Walker Film Productions', 'id': 13994}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1976-11-11,0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Schizophrenia... When the left hand doesn't know who the right hand is killing!!,Schizo,False,6.7,5
False,,0,"[{'id': 28, 'name': 'Action'}]",,377206,tt3951298,en,Army Dog,"A brave Army dog returns to the U.S., where he helps his heroic handler bond with his resentful daughter on a camping trip despite danger lurking around every corner.",0.915298,/mKA7yMcP9bQXxH3zWzR8wU8TOcz.jpg,"[{'name': 'Rogue Arts', 'id': 66284}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-12,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Private Connor reporting for duty!,Army Dog,False,5.0,1
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,370234,tt3611002,en,Dementia,"After being diagnosed with Dementia, an elderly war veteran is forced by his estranged family to hire a live-in nurse, only to find she harbors a sinister secret.",2.443744,/y9V8mKoRfsOUMj2m3yRUTbwR437.jpg,"[{'name': 'BoulderLight Pictures', 'id': 18609}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-12-04,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Let the memory games begin.,Dementia,False,4.3,16
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://masseffectparagonlost.com/,119685,tt2140141,en,Mass Effect: Paragon Lost,"An untold chapter in the Mass Effect saga, following the early career of Alliance Marine, James Vega, as he leads a squad of elite special forces into battle against a mysterious alien threat known as The Collectors. Stationed at a colony in a remote star system, Vega and his troops must protect the inhabitants from an invasion of the deadly insectoid warriors determined to collect the population for unknown purposes. Soon after the attack, Vega's commanding officer falls in battle, forcing the young officer to embrace the responsibility of leadership for the colony's survival. Having idolized Earth's greatest hero and warrior, Commander Shepard (the central character in the Mass Effect video games), the young and idealistic Vega must now make life and the death decisions that will effect not only the lives of his squad, but the lives of every person in the colony - all of whom he has sworn to protect...",2.796819,/uJZEN2rNLR9yppByMEYmw9n57FL.jpg,"[{'name': 'FUNimation Entertainment', 'id': 3964}, {'name': 'EA International', 'id': 12460}, {'name': 'Bioware', 'id': 12461}]",[],2012-12-28,0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,Another chapter in the Mass Effect franchise,Mass Effect: Paragon Lost,False,6.5,14
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,57479,tt0120498,en,What the Deaf Man Heard,"In 1945, a young boy arrives in a small Georgia town on a bus from which his mother was abducted and murdered. Alone he sits quietly and everyone becomes convinced that he is deaf and mute. Deciding that silence offers some power and protection, the boy decides to remain mute and just listens to all that is being said around him by people who think that he cannot hear.",0.246795,/mEhTcoBQ7cbmX6OkZJ8kIIYojWo.jpg,"[{'name': 'Hallmark Hall of Fame Productions', 'id': 9027}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-11-23,0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For twenty years, he lived in silence. Now his heart needs to speak the truth.",What the Deaf Man Heard,False,3.3,4
False,,0,"[{'id': 18, 'name': 'Drama'}]",,17893,tt1206285,es,Camino,A religious organization interferes with the life of a terminally ill girl.,3.27121,/mXM9wTy3iBNwStgmGzJdfAeuRTf.jpg,"[{'name': 'Mediapro', 'id': 12010}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2008-10-16,0,143.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Camino,False,7.4,45
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,30653,tt0090713,en,The Best of Times,A small-town loser determines to have one more shot at the big time by winning a football game.,5.655712,/9KSuob3tStXyxaQ52Fceu9Mc015.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Kings Road Entertainment', 'id': 4255}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-01-31,0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"A comedy about life, hope, and getting even.",The Best of Times,False,6.0,20
False,,0,"[{'id': 18, 'name': 'Drama'}]",,319167,tt4382618,en,Station to Station,"Sending a burning arrow into the stunting effects that the compartmentalization of culture has on how creativity manifests, visual artist Doug Aitken embarked on an experiment exploring a less materialistic and more nomadic direction of art creation, exhibition, and participation. Station to Station involved a train that crossed North America housing a constantly changing creative community including artists, musicians, and curators, who collaborated in the creation of recordings, artworks, films, and 10 unique happenings, across the country.",0.54223,/bMpFaJerbzGUeA8JXtFI16vLg4e.jpg,[],[],2014-12-31,0,71.0,[],Released,,Station to Station,False,7.6,5
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,97253,tt1028561,en,"The Old, Weird America: Harry Smith's Anthology of American Folk Music","The Old, Weird America tracks the history of the Anthology of American Folk Music from its initial compilation of 78 records from rural Americana to its 1952 release on Folkways Records, the urban folk revival of the 1960s, and its continuing influence on contemporary music.",0.003531,/xiGSjltBTElRGoNOsZY4a9MjJ8C.jpg,[],[],2007-02-01,0,90.0,[],Released,,"The Old, Weird America: Harry Smith's Anthology of American Folk Music",False,0.0,0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,38381,tt0050580,en,Just My Luck,"Norman works in a jewellers workshop and fantasises (in the nicest way) about meeting the window dresser across the road from his workshop. He wants to buy her a diamond pendant but calculates it will take him over 100 years to save up for it. He is talked into betting a pound on a six horse accumulator at the Goodwood races with a slightly shady bookmaker. When he has won on the first five races, the bookie owes him over 16,000 pounds and everyone begins to worry. Everyone's future depends on a single race ... what can be done ?",0.234146,/slgLcCHfNa7JEqgMFEpqaceUfJC.jpg,"[{'name': 'The Rank Organisation', 'id': 364}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1957-11-14,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Just My Luck,False,6.9,5
False,,0,[],,158959,tt0977611,de,Feiern,"The film features people from Berlin's electronic dance music scenes (primarily house music and techno, but especially their “minimal” sub-scenes). The majority of the film consists of footage of individual interviews, cut and interpolated together to create narratives around certain themes, such as music, drugs, love, addiction, friendship, and sexuality. Among the interviewees were DJs, bouncers, bartenders, and partygoers.",0.163387,/r0lXGwtVw8yg5aZJH6kHxgSbdUs.jpg,[],[],2006-06-06,0,81.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Feiern,False,8.0,1
False,,0,"[{'id': 27, 'name': 'Horror'}]",,124423,tt0203635,en,Kyuketsu dokuro-sen,"The tale begins on the freighter Dragon King, which has been taken over by a motley band of good-for-nothings looking to get their hands on the cargo of gold the ship is carrying. The passengers and crew, their legs bound by shackles and chains, are gathered on deck, where they are gleefully massacred by the thieves. With the witnesses dead and the gold theirs, the murderous thugs set the Dragon King drifting out across the vast Pacific.",0.809741,/64xvQOdRfeQIbmIylTVFwWmYCvu.jpg,"[{'name': 'Shochiku', 'id': 5906}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1968-11-09,0,81.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Living Skeleton,False,5.3,6
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,269242,tt3307774,en,Alpha House,"When two freshmen pledges are accepted into the biggest party frat on campus (ALPHA HOUSE), they think they have it all. That is, until the assistant dean forces the Alphas to share their house with a sorority or face expulsion from school. Not wanting to see their lifelong dream of becoming Alphas destroyed, the pledges convince the other members of the house to take back what's theirs, waging an epic battle of the sexes to fight for their right to party.",2.123441,/s00AwtusVVG8lpA3fquKaE63NWW.jpg,"[{'name': 'Asylum, The', 'id': 3991}, {'name': 'Broken Films', 'id': 40745}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-11,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The wildest frat house is going... Co-Ed!,Alpha House,False,4.5,22
False,,0,[],,138273,tt0065161,it,La Vacanza,,4.158529,/48k9wtY94avn0vRQY1KI06DNBRG.jpg,[],[],1971-09-04,0,0.0,[],Released,,La Vacanza,False,4.5,4
False,,0,"[{'id': 18, 'name': 'Drama'}]",,87199,tt1500761,en,"Viajo Porque Preciso, Volto Porque Te Amo","José Renato, a 35-year-old geologist, is sent on a fieldtrip to the scrublands of the Sertão, a semi-arid isolated region in the northeast of Brazil. The goal of his survey is to assess possible routes for a water canal from the region's only voluminous river.",0.11061,/kNw8FmmZ2scmlA1uY6SeudnFpLe.jpg,"[{'name': 'Rec Produtores Associados Ltda.', 'id': 32606}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2009-06-24,0,75.0,[],Released,,"I Travel Because I Have to, I Come Back Because I Love You",False,6.3,3
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,361205,tt4336186,en,Motley's Law,"This captivating documentary follows tough-as-nails lawyer (and former Mrs. Wisconsin) Kimberley Motley, the only American allowed to practice law in Afghanistan. Motley defends US and European citizens caught in the country’s legal and political quagmire, even as she finds herself under threat of assassination. While Motley brazenly chastises Afghani judges on behalf of her clients, she must also balance the needs of her family a world away.",0.171132,/6Xu0udRoGAzzlezuyIeiLps2Wrs.jpg,"[{'name': 'Made in Copenhagen', 'id': 16439}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'AF', 'name': 'Afghanistan'}]",2015-10-15,0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ps', 'name': 'پښتو'}]",Released,,Motley's Law,False,4.0,1
False,"{'id': 92222, 'name': ""Breakin' Collection"", 'poster_path': '/vWUzNwn6LmaE6l64rQPTxRF7mI.jpg', 'backdrop_path': '/q5zhNf6vS9NZN5QW9Zx251qrtlt.jpg'}",0,"[{'id': 10402, 'name': 'Music'}]",,15259,tt0086998,en,Breakin',A struggling young dancer joins forces with two breakdancers and together they become a street sensation.,2.598283,/tNIIBIGhBwVDZlVIsaPxkd6zi7X.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Golan-Globus Productions', 'id': 13549}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-01-10,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The beat of the streets is...,Breakin',False,5.8,32
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",,7515,tt0449061,en,London,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,4.96473,/gCxDOdb9LnL1i3d53vV6DjaembV.jpg,"[{'name': 'Destination Films', 'id': 769}, {'name': 'Silver Nitrate Films', 'id': 2262}, {'name': 'National Film and Television School (NFTS)', 'id': 17700}, {'name': 'LHR Productions Inc.', 'id': 68096}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-02-10,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One young man's incredible journey of self-discovery,London,False,6.1,96
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,45714,tt0056279,en,Night of the Eagle,"A skeptical college professor discovers that his wife has been practicing magic for years. Like the learned, rational fellow he is, he forces her to destroy all her magical charms and protective devices, and stop that foolishness. He isn't put off by her insistence that his professional rivals are working magic against him, and her protections are necessary to his career and life.",1.663645,/zhsE6gYKJjgRCaV7MF0fCsErHzm.jpg,"[{'name': 'Independent Artists', 'id': 4913}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1962-04-25,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You Must See It From the Beginning To Feel The Shock-Impact of the End!,Night of the Eagle,False,6.7,21
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,61080,tt0045037,en,Pluto's Christmas Tree,"Pluto comes bounding outside to help Mickey get a Christmas tree. Chip 'n Dale see him and make fun of him, but the tree they take refuge in is the one Mickey chops down. They like the decorations, especially the candy canes and Mickey's bowl of mixed nuts. But Pluto spots them and goes after them long before Mickey spots them. Minnie, Donald, and Goofy drop by to sing carols.",1.163695,/t3RHoHWVv89bnFAhnzizExMUu4x.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1952-11-21,0,7.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Pluto's Christmas Tree,False,7.0,13
